frame,timestamp_sec,class,confidence,x1,y1,x2,y2
1031,42.957,boots,0.8441,645.81,518.03,681.77,552.3
1031,42.957,helmet,0.8085,522.7,229.56,573.95,274.11
1031,42.957,no-helmet,0.7795,658.55,246.6,702.98,283.89
1031,42.957,boots,0.7432,558.49,506.75,603.0,532.82
1031,42.957,boots,0.7147,692.8,504.0,718.18,534.23
1031,42.957,boots,0.6868,500.93,522.46,544.51,551.93
1032,42.998,vest,0.896,639.4,283.66,735.31,408.46
1032,42.998,vest,0.8846,504.15,282.22,601.72,405.42
1032,42.998,boots,0.8558,645.5,518.34,681.62,552.57
1032,42.998,helmet,0.8133,518.08,229.19,569.53,274.17
1032,42.998,no-helmet,0.7941,654.23,245.34,700.62,282.02
1032,42.998,boots,0.7757,502.46,523.91,544.76,552.67
1032,42.998,boots,0.7749,559.96,506.95,603.08,533.13
1032,42.998,boots,0.7289,692.54,503.75,718.52,535.01
1033,43.04,vest,0.8944,634.3,282.98,735.13,408.18
1033,43.04,vest,0.8846,501.1,281.05,598.56,405.47
1033,43.04,boots,0.8583,645.32,518.88,681.31,552.75
1033,43.04,no-helmet,0.825,649.12,244.47,696.26,280.7
1033,43.04,helmet,0.813,512.35,228.32,566.63,274.11
1033,43.04,boots,0.7945,502.53,524.22,544.16,552.6
1033,43.04,boots,0.7393,692.07,502.72,718.71,535.24
1033,43.04,boots,0.7013,560.03,504.03,602.9,533.16
1034,43.082,vest,0.8943,631.95,282.3,733.7,408.43
1034,43.082,vest,0.8856,497.84,281.01,596.57,404.59
1034,43.082,boots,0.8564,645.03,518.7,681.35,552.69
1034,43.082,no-helmet,0.83,647.15,243.61,693.43,279.71
1034,43.082,helmet,0.8064,509.32,227.84,562.66,273.6
1034,43.082,boots,0.8062,502.5,524.94,544.06,552.47
1034,43.082,boots,0.7399,692.3,502.04,719.31,535.47
1034,43.082,boots,0.6955,561.83,501.93,603.34,533.08
1035,43.123,vest,0.8933,630.28,282.28,731.25,408.03
1035,43.123,vest,0.8916,491.33,279.44,596.43,405.15
1035,43.123,boots,0.8567,645.08,518.69,681.25,552.56
1035,43.123,no-helmet,0.8356,645.97,244.08,692.1,278.93
1035,43.123,boots,0.8076,502.44,525.31,544.08,552.45
1035,43.123,helmet,0.8053,506.14,226.45,558.76,272.73
1035,43.123,boots,0.7527,563.48,500.08,603.4,533.28
1035,43.123,boots,0.736,692.09,501.17,719.04,535.62
1036,43.165,vest,0.8947,488.14,280.04,594.65,405.77
1036,43.165,vest,0.8938,627.43,281.72,729.68,408.63
1036,43.165,boots,0.8544,645.22,519.17,681.15,552.59
1036,43.165,no-helmet,0.8396,643.83,243.96,690.86,277.75
1036,43.165,helmet,0.8115,503.65,225.55,555.95,271.82
1036,43.165,boots,0.8043,502.38,525.62,544.09,552.59
1036,43.165,boots,0.7483,690.54,500.21,717.78,535.8
1036,43.165,boots,0.5741,563.08,498.17,600.11,534.76
1037,43.207,vest,0.8959,484.02,279.12,592.73,405.47
1037,43.207,vest,0.8957,624.62,281.42,728.19,409.15
1037,43.207,boots,0.8521,645.28,519.34,681.21,552.62
1037,43.207,no-helmet,0.8279,641.94,243.44,689.2,277.15
1037,43.207,helmet,0.8113,500.99,224.83,554.36,271.52
1037,43.207,boots,0.8066,502.31,525.61,544.22,552.64
1037,43.207,boots,0.7232,689.98,500.62,717.87,537.7
1037,43.207,boots,0.5765,557.84,495.16,592.98,535.05
1038,43.248,vest,0.8967,622.91,280.47,727.55,409.66
1038,43.248,vest,0.8926,480.2,278.81,590.02,404.54
1038,43.248,boots,0.8488,645.32,519.48,681.19,552.6
1038,43.248,helmet,0.8144,498.82,223.81,553.17,271.01
1038,43.248,boots,0.8134,502.7,525.99,543.93,552.74
1038,43.248,no-helmet,0.803,641.29,242.54,687.95,276.8
1038,43.248,boots,0.7736,688.89,502.24,717.77,542.03
1038,43.248,boots,0.6866,555.7,501.76,588.23,538.25
1039,43.29,vest,0.8988,621.92,280.53,727.19,410.48
1039,43.29,vest,0.8868,479.37,278.38,586.34,403.83
1039,43.29,boots,0.849,645.48,519.56,681.32,552.6
1039,43.29,helmet,0.814,497.48,223.11,552.8,270.32
1039,43.29,boots,0.8136,503.06,526.17,543.96,552.85
1039,43.29,no-helmet,0.7771,639.83,242.07,687.62,277.3
1039,43.29,boots,0.7178,553.11,506.6,584.33,542.13
1039,43.29,boots,0.6084,687.52,505.38,717.03,544.91
1040,43.331,vest,0.9006,621.45,280.65,725.68,410.58
1040,43.331,vest,0.8847,477.52,277.83,585.41,403.94
1040,43.331,boots,0.8543,645.5,519.85,681.19,552.79
1040,43.331,helmet,0.8159,496.44,222.42,552.82,269.84
1040,43.331,boots,0.8142,503.11,526.03,542.81,552.9
1040,43.331,boots,0.8036,549.93,517.94,579.25,547.66
1040,43.331,no-helmet,0.7827,639.08,242.18,687.54,277.3
1040,43.331,boots,0.7032,687.49,512.26,717.87,550.89
1041,43.373,vest,0.9015,621.15,280.78,725.3,411.02
1041,43.373,vest,0.8867,476.44,277.95,583.72,404.75
1041,43.373,boots,0.8537,645.36,519.94,680.95,552.94
1041,43.373,helmet,0.8179,495.88,221.98,553.59,269.69
1041,43.373,boots,0.8131,503.5,525.75,542.46,553.0
1041,43.373,boots,0.8121,689.3,517.57,718.99,557.13
1041,43.373,no-helmet,0.7962,638.98,242.25,687.35,276.81
1041,43.373,boots,0.7877,544.96,523.78,575.76,553.67
1042,43.415,vest,0.9024,621.21,280.94,725.2,412.48
1042,43.415,vest,0.888,475.08,278.27,582.03,405.02
1042,43.415,boots,0.8498,645.37,520.27,680.4,553.03
1042,43.415,helmet,0.8185,496.03,221.85,553.84,269.4
1042,43.415,boots,0.8166,690.3,524.75,721.93,565.62
1042,43.415,no-helmet,0.7937,638.86,242.31,687.61,277.14
1042,43.415,boots,0.7641,503.15,525.22,541.69,553.01
1042,43.415,boots,0.7059,541.6,529.13,571.95,561.23
1043,43.456,vest,0.9028,620.06,280.77,726.32,414.15
1043,43.456,vest,0.8893,473.78,278.46,580.63,405.85
1043,43.456,boots,0.8477,645.39,520.49,680.11,552.97
1043,43.456,boots,0.8191,691.63,527.34,723.5,569.28
1043,43.456,helmet,0.8174,495.39,221.94,554.3,269.6
1043,43.456,no-helmet,0.7962,638.96,242.15,687.8,277.04
1043,43.456,boots,0.7654,535.43,538.23,568.95,567.97
1043,43.456,boots,0.613,502.79,527.3,535.94,551.94
1044,43.498,vest,0.9031,621.31,281.28,726.0,415.34
1044,43.498,vest,0.8893,472.96,278.58,579.64,406.69
1044,43.498,boots,0.8423,645.36,520.23,680.14,552.98
1044,43.498,helmet,0.8195,495.05,222.08,555.0,269.94
1044,43.498,no-helmet,0.7912,639.35,242.14,688.61,277.48
1044,43.498,boots,0.7849,692.09,527.12,724.27,570.17
1044,43.498,boots,0.7649,532.39,539.81,566.36,570.66
1044,43.498,boots,0.4384,502.88,527.38,532.75,551.52
1045,43.54,vest,0.9013,622.7,281.38,727.53,417.21
1045,43.54,vest,0.8907,471.95,279.02,578.6,409.32
1045,43.54,boots,0.8397,645.43,520.08,680.1,553.04
1045,43.54,helmet,0.8203,495.34,222.17,554.84,270.16
1045,43.54,no-helmet,0.7907,640.43,241.76,690.67,278.24
1045,43.54,boots,0.6913,692.78,528.61,724.59,572.92
1045,43.54,boots,0.6054,528.77,538.45,562.52,571.0
1046,43.581,vest,0.8987,623.72,280.46,729.75,418.25
1046,43.581,vest,0.8912,471.41,279.44,578.59,411.09
1046,43.581,boots,0.8373,645.51,520.09,680.23,552.99
1046,43.581,helmet,0.8225,495.58,222.24,555.38,270.5
1046,43.581,no-helmet,0.802,642.52,241.71,692.11,277.84
1046,43.581,boots,0.7562,692.11,531.04,723.52,574.95
1046,43.581,boots,0.5208,526.33,538.39,561.48,574.8
1047,43.623,vest,0.897,625.55,280.81,731.49,419.93
1047,43.623,vest,0.8907,470.94,279.77,578.45,412.31
1047,43.623,boots,0.821,645.8,519.92,680.48,552.92
1047,43.623,helmet,0.8202,495.86,222.32,557.01,270.82
1047,43.623,no-helmet,0.8098,644.57,241.63,693.33,278.29
1047,43.623,boots,0.661,691.9,534.95,721.39,578.49
1047,43.623,boots,0.4779,523.55,539.43,559.19,575.39
1048,43.665,vest,0.8957,628.05,281.64,732.85,420.74
1048,43.665,vest,0.8898,470.43,280.07,578.55,413.19
1048,43.665,no-helmet,0.8198,646.57,241.64,695.11,278.59
1048,43.665,helmet,0.8186,496.42,222.26,558.59,271.41
1048,43.665,boots,0.8099,645.99,520.02,680.67,552.98
1048,43.665,boots,0.6235,691.03,539.52,719.62,582.05
1048,43.665,boots,0.5902,521.76,541.97,557.53,577.65
1049,43.706,vest,0.8968,630.38,283.1,732.81,421.17
1049,43.706,vest,0.8895,469.99,280.28,578.38,414.45
1049,43.706,no-helmet,0.8226,647.6,241.22,697.08,279.55
1049,43.706,helmet,0.8185,497.59,222.34,560.01,271.58
1049,43.706,boots,0.8101,646.14,519.73,680.95,553.09
1049,43.706,boots,0.7076,690.37,539.2,719.3,584.34
1049,43.706,boots,0.636,520.19,544.34,556.99,582.78
1050,43.748,vest,0.8954,632.75,283.7,734.24,421.1
1050,43.748,vest,0.8905,469.8,280.25,579.0,415.8
1050,43.748,helmet,0.8227,499.44,222.42,561.54,271.48
1050,43.748,no-helmet,0.818,649.9,240.12,700.47,279.26
1050,43.748,boots,0.8146,646.09,519.3,681.54,553.29
1050,43.748,boots,0.7625,690.06,539.51,719.58,585.39
1050,43.748,boots,0.7611,521.26,549.42,555.84,586.1
1051,43.79,vest,0.8928,635.2,284.05,737.44,420.03
1051,43.79,vest,0.8909,469.74,279.63,579.41,416.11
1051,43.79,helmet,0.818,501.65,222.01,562.75,269.84
1051,43.79,boots,0.8133,645.93,518.72,681.41,553.55
1051,43.79,boots,0.7932,520.59,550.22,555.12,585.96
1051,43.79,no-helmet,0.7791,653.92,238.72,704.72,280.48
1051,43.79,boots,0.7657,689.93,540.26,720.03,585.62
1052,43.831,vest,0.8912,637.79,283.85,740.97,419.25
1052,43.831,vest,0.8905,469.7,278.55,580.34,416.08
1052,43.831,boots,0.8219,645.83,517.95,681.09,553.64
1052,43.831,helmet,0.8101,502.93,221.14,563.41,268.04
1052,43.831,boots,0.7813,520.63,550.4,555.02,586.05
1052,43.831,boots,0.7736,689.59,540.12,720.08,585.62
1052,43.831,no-helmet,0.7735,657.69,236.54,706.05,277.61
1053,43.873,vest,0.8934,640.85,282.54,743.43,419.36
1053,43.873,vest,0.8904,470.48,276.79,580.85,416.17
1053,43.873,helmet,0.811,503.61,219.33,565.05,265.45
1053,43.873,boots,0.7937,645.77,517.4,681.3,553.51
1053,43.873,no-helmet,0.7778,660.3,235.28,707.49,275.0
1053,43.873,boots,0.7741,520.34,549.56,555.07,586.17
1053,43.873,boots,0.7675,689.35,539.9,720.21,585.71
1054,43.915,vest,0.8975,643.75,281.45,746.56,419.5
1054,43.915,vest,0.8907,470.78,275.4,581.85,416.02
1054,43.915,helmet,0.8173,505.46,217.51,565.41,263.4
1054,43.915,boots,0.7958,646.04,516.13,682.98,553.35
1054,43.915,boots,0.7919,689.32,540.06,720.46,585.78
1054,43.915,no-helmet,0.788,662.82,234.23,710.83,274.02
1054,43.915,boots,0.7601,520.12,550.01,554.98,586.26
1055,43.956,vest,0.8973,646.63,280.96,747.27,420.23
1055,43.956,vest,0.8916,471.28,274.24,583.26,415.9
1055,43.956,helmet,0.8118,506.23,215.87,566.31,261.28
1055,43.956,boots,0.7894,646.25,514.36,686.93,553.63
1055,43.956,boots,0.7846,689.02,540.81,720.39,585.7
1055,43.956,no-helmet,0.7834,664.67,233.44,713.51,274.15
1055,43.956,boots,0.7417,519.73,549.62,554.6,586.45
1056,43.998,vest,0.8971,649.06,281.24,747.55,420.18
1056,43.998,vest,0.8918,471.42,273.71,584.9,415.86
1056,43.998,helmet,0.8093,506.17,214.78,566.91,260.17
1056,43.998,boots,0.7952,646.41,510.65,690.54,553.93
1056,43.998,no-helmet,0.773,666.8,232.71,716.05,274.11
1056,43.998,boots,0.7631,688.68,542.02,720.41,585.49
1056,43.998,boots,0.7245,519.77,549.81,554.98,586.57
1057,44.04,vest,0.8969,650.92,280.89,747.34,420.04
1057,44.04,vest,0.8913,471.23,273.18,585.93,415.99
1057,44.04,helmet,0.8079,506.65,214.37,568.17,260.2
1057,44.04,boots,0.8076,646.9,509.21,692.74,554.75
1057,44.04,no-helmet,0.7687,669.06,231.75,718.19,274.26
1057,44.04,boots,0.7533,519.51,549.34,555.09,586.36
1057,44.04,boots,0.6673,689.14,542.95,720.56,585.36
1058,44.081,vest,0.8962,652.44,280.6,748.77,420.29
1058,44.081,vest,0.8905,470.57,272.68,586.61,416.17
1058,44.081,boots,0.8142,647.02,510.41,693.81,556.09
1058,44.081,helmet,0.8055,507.05,214.03,568.59,259.85
1058,44.081,boots,0.7717,519.17,549.48,555.02,586.46
1058,44.081,no-helmet,0.7703,670.41,231.09,719.76,273.95
1058,44.081,boots,0.6634,689.53,544.09,720.28,585.28
1059,44.123,vest,0.8968,653.74,280.42,749.9,420.36
1059,44.123,vest,0.8911,470.21,272.38,587.56,416.24
1059,44.123,helmet,0.8095,507.51,213.47,568.36,259.35
1059,44.123,boots,0.7921,646.35,518.24,691.99,559.79
1059,44.123,boots,0.7823,519.81,550.59,554.96,586.26
1059,44.123,no-helmet,0.7807,671.49,230.29,721.17,274.52
1059,44.123,boots,0.7395,690.12,544.95,719.86,585.22
1060,44.165,vest,0.8954,655.22,280.5,751.1,420.55
1060,44.165,vest,0.8912,469.65,272.07,587.41,416.42
1060,44.165,helmet,0.8117,507.64,212.14,568.29,258.9
1060,44.165,boots,0.7989,645.87,522.77,690.9,565.12
1060,44.165,no-helmet,0.7828,672.79,229.88,722.17,274.47
1060,44.165,boots,0.7811,519.28,550.66,554.88,586.38
1060,44.165,boots,0.7195,690.83,544.32,719.98,585.2
1060,44.165,boots,0.5044,486.0,523.1,517.1,565.37
1061,44.206,vest,0.8958,655.83,280.6,752.07,421.75
1061,44.206,vest,0.8916,468.7,271.84,587.82,417.07
1061,44.206,boots,0.8235,645.07,527.95,691.69,569.87
1061,44.206,helmet,0.813,507.32,211.77,568.04,258.25
1061,44.206,no-helmet,0.7827,673.53,229.54,723.2,273.81
1061,44.206,boots,0.7487,519.59,550.98,554.61,586.49
1061,44.206,boots,0.6723,690.95,544.47,720.29,585.27
1062,44.248,vest,0.8958,656.24,280.44,753.34,422.21
1062,44.248,vest,0.8937,466.6,271.69,589.29,417.74
1062,44.248,helmet,0.8136,506.69,211.23,567.73,257.69
1062,44.248,boots,0.8043,642.18,535.02,689.16,575.3
1062,44.248,no-helmet,0.7881,674.51,229.32,724.0,272.93
1062,44.248,boots,0.7561,690.3,543.53,720.4,585.83
1062,44.248,boots,0.7415,518.94,550.26,554.89,586.55
1062,44.248,boots,0.6205,474.46,539.41,517.81,580.34
1063,44.29,vest,0.8968,656.11,280.19,754.71,423.07
1063,44.29,vest,0.8937,465.52,271.44,589.26,417.94
1063,44.29,helmet,0.8137,506.09,210.65,567.53,257.13
1063,44.29,no-helmet,0.7911,675.03,229.19,724.82,272.6
1063,44.29,boots,0.7712,689.72,544.52,720.05,585.81
1063,44.29,boots,0.7681,640.01,540.96,686.7,579.38
1063,44.29,boots,0.7508,518.89,551.2,555.07,586.52
1063,44.29,boots,0.6474,468.49,548.68,515.03,585.49
1064,44.331,vest,0.8984,655.63,280.29,756.35,423.8
1064,44.331,vest,0.8938,465.59,271.24,587.86,418.67
1064,44.331,helmet,0.8167,505.19,210.39,567.77,257.37
1064,44.331,no-helmet,0.7951,675.5,229.19,725.06,272.55
1064,44.331,boots,0.7836,637.98,542.92,686.07,583.77
1064,44.331,boots,0.7802,462.02,554.41,509.16,589.53
1064,44.331,boots,0.7799,519.04,552.67,555.22,586.78
1064,44.331,boots,0.7166,688.56,544.53,719.97,585.63
1065,44.373,vest,0.9006,654.9,280.19,757.76,424.48
1065,44.373,vest,0.8956,464.37,271.32,587.4,419.8
1065,44.373,helmet,0.8191,503.93,210.25,567.07,257.81
1065,44.373,no-helmet,0.7947,675.67,229.1,725.13,272.38
1065,44.373,boots,0.7641,638.49,545.13,686.55,587.24
1065,44.373,boots,0.7612,518.97,552.81,555.46,586.92
1065,44.373,boots,0.7195,688.82,545.08,719.97,585.71
1065,44.373,boots,0.5621,458.85,558.06,504.89,593.36
1066,44.415,vest,0.9,654.07,279.98,759.63,425.94
1066,44.415,vest,0.8963,462.78,271.4,587.25,421.57
1066,44.415,helmet,0.8159,502.5,210.02,566.25,257.95
1066,44.415,no-helmet,0.7934,675.81,229.1,725.17,272.53
1066,44.415,boots,0.7521,518.71,553.12,555.57,586.93
1066,44.415,boots,0.7262,688.98,544.42,720.88,585.66
1066,44.415,boots,0.683,639.67,548.17,686.12,587.85
1067,44.456,vest,0.8988,652.41,279.73,760.17,428.42
1067,44.456,vest,0.8981,457.3,272.13,582.12,422.68
1067,44.456,helmet,0.8159,497.77,209.22,562.11,258.3
1067,44.456,no-helmet,0.7912,675.76,229.03,725.2,272.66
1067,44.456,boots,0.737,518.42,553.14,555.55,587.11
1067,44.456,boots,0.7024,690.19,544.31,721.25,585.7
1067,44.456,boots,0.5594,642.23,549.86,688.51,591.21
1068,44.498,vest,0.9013,650.95,280.05,760.41,429.85
1068,44.498,vest,0.9001,457.87,272.39,580.27,423.85
1068,44.498,helmet,0.8153,493.64,209.26,559.93,258.73
1068,44.498,no-helmet,0.7834,675.59,229.0,725.03,272.98
1068,44.498,boots,0.7456,518.58,553.03,555.57,587.2
1068,44.498,boots,0.6688,690.04,543.84,721.34,585.28
1068,44.498,boots,0.5732,644.48,552.28,689.35,590.78
1069,44.54,vest,0.9033,649.36,280.32,760.91,430.35
1069,44.54,vest,0.9023,454.26,272.23,577.78,425.01
1069,44.54,helmet,0.8157,492.65,209.28,556.56,258.4
1069,44.54,no-helmet,0.7779,675.09,229.03,724.74,273.75
1069,44.54,boots,0.7614,518.81,552.78,555.58,587.33
1069,44.54,boots,0.6208,690.04,544.54,721.54,585.43
1069,44.54,boots,0.5881,647.02,555.2,691.03,593.88
1069,44.54,boots,0.5687,460.32,566.71,500.5,604.6
1070,44.581,vest,0.9048,647.86,280.28,761.3,431.21
1070,44.581,vest,0.9025,448.82,273.09,575.32,426.18
1070,44.581,helmet,0.8187,489.7,208.66,554.54,257.87
1070,44.581,boots,0.7738,518.9,553.15,555.54,587.42
1070,44.581,no-helmet,0.7708,674.6,229.01,724.46,273.68
1070,44.581,boots,0.7132,690.12,546.46,721.23,585.91
1070,44.581,boots,0.7094,460.39,569.23,500.18,607.86
1070,44.581,boots,0.6354,649.35,556.09,693.02,596.62
1071,44.623,vest,0.905,646.39,280.08,761.56,431.83
1071,44.623,vest,0.9026,446.28,272.41,573.01,427.12
1071,44.623,helmet,0.8144,485.53,208.1,552.66,258.69
1071,44.623,boots,0.7708,518.82,553.22,555.5,587.44
1071,44.623,no-helmet,0.77,673.63,228.99,723.41,273.24
1071,44.623,boots,0.7673,653.85,559.02,693.78,600.21
1071,44.623,boots,0.7303,460.34,570.16,499.81,608.58
1071,44.623,boots,0.6231,690.61,547.42,721.27,585.77
1072,44.665,vest,0.9052,645.69,279.93,761.77,432.24
1072,44.665,vest,0.9014,442.37,271.15,571.7,427.27
1072,44.665,boots,0.8137,655.89,561.87,692.85,604.11
1072,44.665,helmet,0.8106,483.29,207.62,548.63,257.31
1072,44.665,no-helmet,0.7728,672.55,229.02,722.6,272.52
1072,44.665,boots,0.772,518.65,552.99,555.51,587.58
1072,44.665,boots,0.7416,460.52,570.46,499.45,608.79
1072,44.665,boots,0.6793,690.85,547.13,721.75,585.38
1073,44.706,vest,0.9038,645.04,279.74,760.63,432.61
1073,44.706,vest,0.8977,438.73,271.73,567.57,426.85
1073,44.706,boots,0.8197,656.13,562.9,692.27,606.41
1073,44.706,helmet,0.8049,477.2,206.67,546.4,256.99
1073,44.706,boots,0.7768,518.44,552.78,555.53,587.45
1073,44.706,no-helmet,0.7741,671.39,228.82,721.49,270.69
1073,44.706,boots,0.7589,460.67,570.45,499.41,609.18
1073,44.706,boots,0.742,690.58,545.81,721.95,585.62
1074,44.748,vest,0.9033,643.63,278.97,760.56,432.24
1074,44.748,vest,0.8995,436.54,271.38,563.82,426.98
1074,44.748,boots,0.8221,656.2,563.5,692.29,606.64
1074,44.748,helmet,0.8078,472.87,205.65,543.52,256.87
1074,44.748,no-helmet,0.7841,669.87,227.67,720.38,269.1
1074,44.748,boots,0.7781,690.95,544.49,722.0,585.59
1074,44.748,boots,0.7775,517.91,552.18,555.58,587.54
1074,44.748,boots,0.7637,460.78,570.22,499.45,609.32
1075,44.79,vest,0.9018,641.99,277.84,760.17,431.42
1075,44.79,vest,0.8999,433.38,270.57,563.38,426.82
1075,44.79,boots,0.8225,656.24,563.57,692.42,606.82
1075,44.79,helmet,0.8076,468.59,203.79,541.14,256.21
1075,44.79,no-helmet,0.8011,667.85,226.05,718.62,267.65
1075,44.79,boots,0.7842,691.29,543.54,722.23,585.52
1075,44.79,boots,0.7529,460.76,570.26,499.57,609.55
1075,44.79,boots,0.7517,518.53,552.98,555.55,587.58
1076,44.831,vest,0.8996,639.51,277.25,759.99,431.34
1076,44.831,vest,0.8994,430.42,270.41,561.98,427.28
1076,44.831,boots,0.824,656.26,563.77,692.39,606.9
1076,44.831,no-helmet,0.8169,666.16,225.1,717.18,266.72
1076,44.831,helmet,0.8053,465.21,202.99,538.19,255.67
1076,44.831,boots,0.7932,691.41,543.66,722.55,585.17
1076,44.831,boots,0.7376,460.84,570.25,499.75,609.93
1076,44.831,boots,0.7239,518.91,553.81,555.57,587.71
1077,44.873,vest,0.9008,428.17,270.22,561.73,428.08
1077,44.873,vest,0.8986,636.58,276.6,759.5,431.98
1077,44.873,boots,0.8293,656.18,563.76,692.64,607.03
1077,44.873,no-helmet,0.8239,664.65,224.89,716.11,266.74
1077,44.873,helmet,0.8047,463.75,202.56,535.55,255.45
1077,44.873,boots,0.7934,691.91,545.26,722.91,585.0
1077,44.873,boots,0.7574,460.73,569.96,499.96,610.23
1077,44.873,boots,0.7128,519.56,553.99,555.69,587.2
1078,44.915,vest,0.9006,425.9,269.93,559.08,428.75
1078,44.915,vest,0.8979,635.63,277.03,759.7,432.9
1078,44.915,boots,0.8264,656.07,564.08,693.02,607.13
1078,44.915,no-helmet,0.8261,663.53,225.36,714.84,267.36
1078,44.915,helmet,0.8048,460.27,202.86,533.46,256.13
1078,44.915,boots,0.7831,692.1,545.75,723.63,585.48
1078,44.915,boots,0.7541,460.88,570.17,499.8,610.29
1078,44.915,boots,0.6979,518.97,551.95,555.76,587.25
1079,44.956,vest,0.9018,423.21,270.59,557.84,428.78
1079,44.956,vest,0.8976,635.23,277.23,760.35,434.9
1079,44.956,no-helmet,0.825,663.07,225.43,713.87,267.4
1079,44.956,boots,0.8143,655.98,564.74,693.41,607.24
1079,44.956,helmet,0.8076,458.69,202.56,531.22,255.87
1079,44.956,boots,0.7853,692.73,544.2,724.74,585.87
1079,44.956,boots,0.7507,460.99,570.42,499.89,610.28
1079,44.956,boots,0.6743,516.51,550.49,556.15,587.75
1080,44.998,vest,0.9018,421.02,270.2,554.65,429.31
1080,44.998,vest,0.8976,634.5,277.38,761.06,435.45
1080,44.998,no-helmet,0.8237,662.91,225.4,713.56,267.45
1080,44.998,boots,0.812,656.5,565.09,694.81,606.54
1080,44.998,helmet,0.8041,456.13,202.6,529.36,257.47
1080,44.998,boots,0.7578,695.83,542.38,728.79,587.8
1080,44.998,boots,0.7463,461.1,570.56,499.99,610.25
1080,44.998,boots,0.6609,512.72,550.0,556.87,589.84
1081,45.04,vest,0.9024,419.98,270.4,553.39,429.51
1081,45.04,vest,0.8963,634.4,277.12,761.18,435.32
1081,45.04,no-helmet,0.8256,663.95,225.23,714.31,267.6
1081,45.04,helmet,0.8099,454.25,202.42,527.0,257.65
1081,45.04,boots,0.8087,656.29,564.54,696.97,606.7
1081,45.04,boots,0.7651,699.68,540.73,734.22,590.82
1081,45.04,boots,0.7526,461.25,570.82,500.01,610.2
1081,45.04,boots,0.6765,509.24,550.74,557.96,592.13
1082,45.081,vest,0.9019,419.58,269.98,552.47,429.85
1082,45.081,vest,0.8958,634.2,276.74,761.72,435.31
1082,45.081,no-helmet,0.8255,665.44,224.91,714.99,267.05
1082,45.081,helmet,0.8152,452.54,202.26,526.43,258.1
1082,45.081,boots,0.7964,655.94,564.18,697.81,607.43
1082,45.081,boots,0.7632,702.85,543.18,741.34,594.02
1082,45.081,boots,0.7451,461.48,570.79,500.42,610.32
1082,45.081,boots,0.6229,509.68,555.5,557.82,594.64
1083,45.123,vest,0.9025,419.35,269.03,551.02,429.73
1083,45.123,vest,0.8965,634.93,275.4,762.09,434.87
1083,45.123,helmet,0.8224,450.52,201.61,526.36,258.05
1083,45.123,no-helmet,0.8064,668.03,224.38,714.9,264.42
1083,45.123,boots,0.7919,655.82,564.25,697.69,607.58
1083,45.123,boots,0.7736,704.4,546.61,748.96,597.81
1083,45.123,boots,0.7093,461.41,570.36,500.61,610.32
1083,45.123,boots,0.6705,507.42,558.12,558.54,599.7
1084,45.165,vest,0.903,418.54,269.67,551.48,430.28
1084,45.165,vest,0.897,635.71,275.3,763.3,435.29
1084,45.165,boots,0.8488,711.35,552.92,759.96,604.06
1084,45.165,helmet,0.8225,448.82,201.33,525.69,258.52
1084,45.165,boots,0.79,655.56,563.73,698.76,607.77
1084,45.165,no-helmet,0.7667,671.02,224.45,716.2,262.95
1084,45.165,boots,0.7153,461.62,571.59,499.79,610.34
1084,45.165,boots,0.453,508.4,565.37,559.88,603.31
1085,45.206,vest,0.9031,418.39,269.72,551.3,430.58
1085,45.206,vest,0.8993,637.08,275.38,764.23,435.98
1085,45.206,boots,0.8278,720.44,559.38,768.17,608.48
1085,45.206,helmet,0.8214,447.97,201.62,525.96,259.02
1085,45.206,no-helmet,0.7764,674.85,225.07,720.92,264.22
1085,45.206,boots,0.7635,655.26,563.88,699.01,607.7
1085,45.206,boots,0.7413,461.63,572.14,499.36,610.23
1085,45.206,boots,0.5471,508.16,566.41,560.01,605.1
1086,45.248,vest,0.9035,418.49,269.81,551.59,430.8
1086,45.248,vest,0.9026,639.25,276.6,764.6,437.25
1086,45.248,helmet,0.8206,447.99,201.73,525.5,258.88
1086,45.248,no-helmet,0.7863,679.05,225.81,726.11,266.09
1086,45.248,boots,0.7742,727.05,564.54,770.17,611.4
1086,45.248,boots,0.765,461.81,572.29,499.35,610.22
1086,45.248,boots,0.7441,655.07,563.99,699.33,607.59
1086,45.248,boots,0.6631,507.47,565.76,560.12,605.38
1087,45.29,vest,0.9038,642.04,277.32,764.51,437.65
1087,45.29,vest,0.9037,418.53,269.75,551.92,431.07
1087,45.29,helmet,0.8184,448.03,201.75,525.2,258.88
1087,45.29,no-helmet,0.8035,682.09,225.82,730.27,267.07
1087,45.29,boots,0.7606,461.8,572.36,499.3,610.18
1087,45.29,boots,0.7588,728.59,565.54,770.54,611.56
1087,45.29,boots,0.7343,654.98,563.96,699.46,607.48
1087,45.29,boots,0.67,507.42,565.78,560.13,605.36
1088,45.331,vest,0.904,418.62,269.77,552.63,431.26
1088,45.331,vest,0.9025,644.17,277.39,766.34,437.41
1088,45.331,helmet,0.8187,448.17,201.79,525.43,258.76
1088,45.331,boots,0.7552,728.66,565.41,771.03,611.74
1088,45.331,no-helmet,0.751,686.39,225.53,735.12,266.39
1088,45.331,boots,0.75,461.83,572.37,499.25,610.13
1088,45.331,boots,0.7329,655.13,563.98,699.42,607.5
1088,45.331,boots,0.6571,507.31,565.73,560.04,605.2
1089,45.373,vest,0.9037,418.76,270.03,553.36,431.29
